Age,Nationality,Gender,Income,Booking_Channel,Month,Occupancy_Rate,Travel_Frequency,Spending
55,Germany,Male,14389.154040061407,Digital,12,0.8059199666744823,3,376.6863283346837
44,Others,Female,22095.661987768897,Traditional,3,0.836370885421176,2,71.64184823014273
49,India,Female,15362.6950529409,Digital,6,0.8030580631784487,6,395.5201003478368
71,India,Female,58723.707860451774,Traditional,4,0.7773020283839494,1,156.25883699978968
67,Others,Male,19877.783703170953,Traditional,12,0.7671688620905608,4,283.06967463101955
54,Others,Female,38533.18018580812,Traditional,10,0.8649171881574116,1,93.96943525541009
50,Others,Female,16928.166264144536,Digital,2,0.8520525988777903,4,365.9578039464413
51,India,Male,25429.80305784043,Traditional,3,0.9438818759805646,2,208.24228400013033
56,USA,Male,22547.32504897534,Digital,9,0.78595057856587,3,323.59676784935056
39,India,Male,51202.93194581274,Digital,11,0.7680893496347685,6,580.8630701596355
47,Germany,Male,15448.766196969535,Traditional,11,0.8226583448150251,1,0.0
33,India,Female,45604.55242111297,Digital,9,0.8214508245931528,6,529.5801165764817
53,India,Female,27288.9983545188,Traditional,6,0.8318177539441391,3,251.7151423846804
56,Others,Female,8201.057185918178,Digital,10,0.8423565438678182,2,136.03786832749807
45,India,Female,24842.42296624503,Digital,10,0.8313336806051671,3,404.53790214590214
65,Others,Male,12215.316484082961,Traditional,9,0.8537515802991602,2,0.0
37,India,Female,33604.54047309061,Digital,4,0.8604002655292744,3,433.2043707006001
35,India,Female,18219.746187273868,Digital,11,0.861292235826573,8,377.6192780089603
52,India,Female,52493.92137093164,Traditional,5,0.6869331024890902,1,135.0398988014655
60,Germany,Female,21045.921551659572,Digital,10,0.8116190451285471,7,322.5980433711902
66,USA,Male,30232.32849361102,Traditional,6,0.7538394905727728,1,232.86689650307812
45,USA,Female,45862.87187017831,Digital,9,0.8527723882851017,6,531.9820818525181
60,Others,Female,35666.01191335449,Digital,5,0.6858849152450355,1,106.39184812094342
49,USA,Female,32709.33310520808,Digital,8,0.8734612638866621,8,501.2397562876269
48,UK,Male,14978.930363639201,Digital,11,0.7567650142816175,4,172.68698616486085
58,UK,Male,9072.60935020149,Digital,1,0.7453068180009234,2,387.5285166734725
56,India,Female,23445.649390171588,Digital,5,0.8178124660348788,3,254.52704893121938
34,UK,Female,16177.778413038926,Digital,10,0.7813364621334574,4,154.19559083696006
64,USA,Female,34856.462430893494,Digital,1,0.8889694653802122,7,680.8275432684887
63,UK,Male,18535.193577699298,Digital,10,0.8681516573563799,5,168.44617963125793
43,India,Female,46603.53120312361,Digital,6,0.7744582648760963,2,310.81738504857367
53,UK,Female,16212.022317721348,Digital,7,0.8521242480102902,8,310.0578819210273
54,USA,Female,32110.698001862518,Traditional,12,0.7727356549848624,1,342.013870924063
52,UK,Male,39814.78965420387,Traditional,5,0.7723042687291994,2,86.36692461522546
44,USA,Female,39197.87107865018,Traditional,1,0.8357092379031464,1,330.202172953985
43,India,Female,32062.6261774319,Digital,6,0.8727920545234576,5,453.7146737326957
49,USA,Male,24452.625881205386,Traditional,10,0.7779463741093926,1,149.80400102238872
61,USA,Male,24073.07824371069,Traditional,5,0.7817535613248929,3,112.03866356384988
55,Others,Female,14395.82299255242,Traditional,6,0.8150602359545861,1,63.0647646396224
46,India,Male,25209.134178294404,Digital,11,0.7553004762765202,8,423.9445609342169
57,Others,Female,32139.23765083366,Traditional,10,0.8782705194913127,2,129.79741771492252
21,Others,Male,19713.438989503502,Traditional,7,0.7548223695719183,1,74.16752035752053
61,UK,Male,11216.189058882088,Traditional,7,0.7683403117232003,2,16.869396396002127
32,USA,Female,79981.42943430861,Digital,2,0.8883619535519769,3,709.7504785453522
46,India,Female,38771.77078325962,Digital,12,0.8107294214444252,2,532.2747838478688
38,Germany,Female,10900.111524205886,Digital,3,0.8971791714409804,3,62.65031628894265
37,India,Male,26490.4784725723,Digital,12,0.7890361239657767,4,627.1309285124067
61,USA,Female,34923.257823701846,Traditional,6,0.9259759409936179,1,172.12926509014738
45,UK,Female,51652.612115061245,Digital,3,0.8307824990248074,3,256.1385127338648
53,Others,Female,12656.722436022215,Digital,2,0.7623782023694042,6,377.8349564029851
49,Germany,Female,35883.051490720936,Digital,4,0.7616081190662655,4,232.23006211989437
54,USA,Female,66516.69991074479,Digital,5,0.7271396044599456,4,548.048165998048
50,UK,Male,16085.489116731975,Digital,11,0.7326092526995298,6,191.6487329256255
37,USA,Female,28759.064936807554,Traditional,10,0.7670234207775319,2,181.86818745638917
59,USA,Female,19679.06155825543,Digital,9,0.7504200780208441,2,268.6349035070188
45,Others,Male,19895.909353565075,Digital,3,0.6711034403862755,4,262.7169480814302
34,USA,Female,32440.73356452033,Digital,3,0.8420760495940466,5,415.1665714590584
45,India,Female,45949.12601015747,Digital,6,0.8387668860453027,4,515.0407713541264
65,USA,Female,56985.768694572085,Digital,5,0.8154188438487893,3,373.14468972747676
58,Others,Female,15152.972066273558,Traditional,6,0.7432516791523622,1,0.0
46,Germany,Female,8236.555122960417,Traditional,7,0.8823396054377657,1,0.0
46,UK,Male,21793.730384280832,Traditional,11,0.7910915954851714,1,17.687259953333818
46,Germany,Male,25508.544794181656,Traditional,3,0.7583383597257618,6,117.32474447954553
70,USA,Male,37427.98448815134,Digital,5,0.8116293066171663,3,355.8691041903377
53,India,Female,28060.789358465692,Traditional,8,0.8087619585774355,6,328.42677533006105
54,India,Male,35166.217053508604,Traditional,4,0.6748624808381035,1,235.42303054963992
60,USA,Female,70487.2775537028,Traditional,10,0.7984527312573055,1,153.33943519433598
52,India,Female,39987.9002101644,Digital,2,0.8060269512734853,4,656.3978222746042
47,Others,Female,18275.48434655899,Traditional,4,0.7810629412977925,1,55.21188456921025
48,USA,Male,25728.79829000061,Traditional,2,0.733927256950941,1,327.018231859897
49,India,Male,30349.609482435677,Traditional,3,0.7354002695830566,1,140.92686503758677
49,USA,Male,74894.4515774286,Digital,4,0.825703271540949,3,492.60860259216247
57,USA,Female,30146.217955601936,Traditional,4,0.8380800491470097,1,148.64525526849272
50,Others,Male,21809.5413087675,Traditional,10,0.7775995252551385,3,133.97787031730877
57,India,Female,25959.900101490995,Traditional,9,0.8191158866021379,3,227.54923585350832
49,India,Male,57237.05525855692,Digital,10,0.7771040872453078,1,246.7526567482887
50,Germany,Male,58683.77882704047,Traditional,6,0.7573380498628434,3,120.19879309616539
30,USA,Female,41389.05003097779,Digital,9,0.8107248443044328,1,216.88835103084244
59,India,Female,34435.784852224424,Digital,4,0.7425452498873241,9,554.6793529364872
53,India,Male,33652.96771165281,Digital,9,0.8946892044916025,2,314.43939686290014
59,UK,Male,6686.505070336595,Traditional,11,0.7281243143584315,5,59.07077084009674
21,Others,Male,31970.709425001096,Digital,9,0.8141913682114632,5,322.99650883799444
70,Germany,Female,23554.760137447614,Digital,6,0.8075119666279825,6,241.9348520666725
48,India,Female,40930.718898871884,Traditional,5,0.8030737840361184,6,458.9471422009224
61,Others,Male,15433.085654272254,Traditional,3,0.8741696698011715,4,25.280108481725733
39,USA,Male,27261.66191209891,Digital,5,0.6656894366227047,4,285.442194274141
56,USA,Female,26901.911965717816,Traditional,3,0.8205866052744455,4,297.2677962623217
39,USA,Male,55065.38631237578,Traditional,5,0.786331125131115,1,241.29954169385692
43,India,Female,27339.428040296865,Digital,5,0.8291987897756937,4,372.0172125167355
69,India,Female,93600.89919119394,Digital,2,0.802734113790913,5,952.0680173820581
48,UK,Female,27321.554438098807,Digital,9,0.7962489810126766,5,121.17887772405787
52,Others,Female,11639.48725435609,Digital,7,0.7396342667139143,6,146.36496190988822
58,India,Female,30982.9385152541,Digital,6,0.7663431249794722,3,398.890958535241
54,India,Female,23852.100101972625,Traditional,5,0.9565754940976373,7,304.06156552666414
51,USA,Male,11028.894418697302,Traditional,4,0.8296551047971348,1,193.55058240651078
53,USA,Female,73511.75307245541,Digital,8,0.8526296587186023,3,600.6686754876791
74,UK,Female,31306.19471333889,Digital,2,0.7824051588188422,5,507.6445875694562
49,India,Male,43134.08363025985,Digital,8,0.757219531571172,3,361.3953107778847
52,Others,Female,23925.541041969092,Digital,1,0.8388213887223993,1,235.61034576997304
60,USA,Male,16555.213126809693,Digital,10,0.7048140865426125,2,318.90408197123304
61,USA,Female,25942.985358907616,Traditional,1,0.7674630750310975,1,274.7734699909129
61,India,Male,50329.944422109766,Traditional,3,0.782271227263135,6,412.48869001710574
56,USA,Male,19532.892008434676,Digital,5,0.8472494551684328,2,252.05157412821598
38,USA,Female,9316.85542487547,Traditional,6,0.8206856356810656,1,153.2808873776567
66,Germany,Female,19662.076252975476,Digital,4,0.7763550135683696,9,290.70841031222824
38,USA,Female,30778.95114940351,Traditional,7,0.8184486506051173,5,260.75482679607865
53,UK,Female,23571.218889888587,Digital,7,0.7848424080511662,5,270.48923116346776
42,India,Male,47558.90989262078,Digital,2,0.8535018879467162,1,568.4714162944229
49,USA,Male,45445.451347025235,Traditional,2,0.8118078361038542,2,428.78029604700816
53,India,Male,37603.40977343955,Digital,2,0.8868221402383147,3,616.4031109228733
53,Others,Female,40045.26402899116,Traditional,2,0.786110283633478,1,205.53643495335456
54,India,Male,15459.519132837646,Digital,9,0.8612697616429836,6,290.9507359276317
66,Germany,Female,28347.40887406604,Digital,5,0.8045206996847595,6,324.11478863262045
54,USA,Female,45194.66327790104,Digital,11,0.7651378174553835,4,444.08744339683176
47,Germany,Male,11851.608277327252,Digital,8,0.930078725774201,4,167.02992771403208
59,USA,Female,15584.464065463846,Traditional,5,0.8654854412181671,2,273.1997701393283
61,UK,Male,15169.300139390021,Digital,11,0.8117161646589958,5,209.1663418699655
37,UK,Female,15823.149085378127,Traditional,5,0.8382998174905198,1,135.93726704726694
55,Others,Male,32103.15952200448,Traditional,1,0.7458990650848505,2,268.8625516948714
57,India,Female,24299.12732816589,Traditional,6,0.7476594243674456,2,274.1763692104816
47,USA,Male,21531.900291712383,Digital,4,0.8557045143413773,7,398.1684490716151
63,USA,Male,24334.448027460254,Traditional,3,0.8002398689375061,2,140.9822722054015
48,Others,Female,38534.767590914125,Digital,6,0.7922091222399393,6,372.8134989181038
51,India,Female,33255.87743072062,Digital,2,0.7856031152519671,4,581.1810078131381
48,Germany,Male,20138.214085114374,Digital,8,0.8076033717734556,3,264.1216417894278
50,USA,Female,31271.498128606945,Digital,1,0.7872875294224354,2,540.7353578188804
39,India,Female,63038.143545964165,Digital,12,0.6983929611564287,1,560.6266227818115
35,USA,Female,22717.236779237446,Traditional,9,0.8707937633414151,2,117.0148917982787
65,Others,Male,42521.03380192981,Digital,8,0.7944719819080608,4,306.33579892727596
41,UK,Male,24471.10100406671,Digital,1,0.8915764314819015,8,492.23837276798383
40,Others,Female,20328.72743041767,Traditional,10,0.7118901861912869,3,22.182073124477192
28,India,Female,115371.81399453434,Digital,12,0.7116940338701496,3,866.3417931987407
43,UK,Male,12993.184829571635,Digital,9,0.7862293232241381,5,100.32944931311815
36,UK,Female,18456.227386018545,Digital,2,0.8488763659269816,6,428.4901931121349
66,India,Male,17840.91133315254,Traditional,3,0.7390166389236279,4,190.6524906365894
60,Others,Female,35462.49667187922,Digital,2,0.7370760972337296,5,490.98757197472395
43,Others,Female,51256.3333448378,Digital,8,0.8185976169355204,4,291.0409492824527
72,Others,Female,50764.947761166484,Digital,2,0.7843563166690641,5,544.7952782650198
59,Germany,Male,40618.3159881456,Traditional,10,0.8272039955547623,1,43.50336008697059
46,India,Male,29931.14554368945,Traditional,2,0.7852525098376301,2,361.90206693790213
25,India,Male,27524.85295557698,Traditional,1,0.8192568641402492,5,538.9831583544158
72,Others,Male,9551.13346391531,Digital,7,0.8683066619473367,3,161.94350716437188
36,USA,Female,91436.66956259713,Digital,12,0.7391226604122002,5,857.7923689772417
33,Germany,Female,27847.237242112413,Digital,2,0.8592393506908064,4,481.962228693788
60,Germany,Male,17223.354258871703,Digital,10,0.714792626566334,1,155.27328483495205
74,UK,Female,42788.66219509866,Digital,5,0.8304668286918307,2,190.67430692938288
63,Others,Female,13542.900513008373,Digital,5,0.870963458468152,4,83.11002889211699
55,India,Male,40488.61592132319,Digital,3,0.7737965988173635,7,501.1540613820871
55,India,Female,30307.501677277993,Traditional,3,0.8322277557095847,2,116.25186819707638
58,USA,Female,45469.80135242831,Digital,12,0.775645342152523,5,686.3443284286273
57,India,Male,32005.989575940905,Traditional,3,0.8292690567063488,3,288.3569186041062
52,India,Female,15994.515521489522,Digital,6,0.6870750321845226,1,229.82415508084696
51,India,Female,34312.09841541393,Digital,4,0.8081078332043707,4,387.5425642590268
49,Others,Female,37213.69326077915,Digital,3,0.8197695481921732,2,224.05542372116693
42,Others,Male,21707.037529639067,Digital,2,0.8672340975536555,4,355.6479971099116
47,USA,Male,48679.957249303305,Digital,3,0.8462627770639908,4,472.59895421476085
33,India,Female,19588.547540222156,Digital,4,0.7919381973801247,1,374.8158483825638
49,Others,Female,21739.140041086794,Traditional,6,0.8134032398974321,5,145.50442101813525
40,USA,Female,24178.27739099651,Traditional,4,0.7276941787546855,1,122.6219234496678
38,USA,Male,47999.963436997474,Digital,8,0.8822037469020085,1,296.74364233609396
51,USA,Male,33564.05189834832,Traditional,3,0.8345579699161035,3,286.89037902381233
63,UK,Male,31102.29339858708,Traditional,12,0.706954961539462,5,380.5027906544618
59,USA,Female,56915.34806063639,Traditional,3,0.8122993524064077,3,267.11118633585016
34,Others,Female,31126.327627642444,Traditional,3,0.8161170222238983,2,84.17522483876955
40,India,Female,37874.15851938844,Digital,8,0.761302805206857,4,390.8816290490397
59,India,Female,20057.511056191484,Digital,4,0.804843276781309,6,347.58187605037426
40,USA,Female,32993.70460732197,Digital,1,0.7562759900842642,5,642.6276923719718
47,India,Male,25309.115521085663,Digital,2,0.7297701213646709,1,563.495662529187
55,UK,Female,18545.232402281414,Digital,10,0.7693326508687974,5,155.4331632272376
40,Germany,Female,18264.835348990793,Digital,2,0.8085795129569643,5,413.95738596294217
51,Germany,Female,13494.496472574738,Traditional,3,0.8464165866688117,3,36.45511964888928
36,UK,Male,8277.785048993997,Traditional,6,0.803490922543576,1,38.77395171110469
43,Others,Female,15771.006093104295,Traditional,8,0.8469045684469855,3,52.66707625972201
53,Others,Male,24262.56061956352,Traditional,12,0.8324351538852026,1,195.39051724730683
34,Germany,Male,11225.143284400338,Traditional,1,0.7482300977081071,2,191.6357431893688
54,USA,Male,33299.78522819477,Digital,9,0.8320551518520949,2,339.66879251065717
49,USA,Male,85442.534706586,Digital,1,0.8334371701310698,3,712.840343276986
55,USA,Male,55104.87053694128,Digital,10,0.8870900523718481,3,446.368523785092
52,UK,Female,50099.72282188087,Traditional,2,0.8205327180667826,2,220.39389974503126
63,India,Female,40176.15930527344,Digital,3,0.7382662976093733,5,505.52386191274013
51,India,Male,59232.166100275455,Traditional,7,0.7722959601829887,1,280.0105644511125
45,Others,Male,15336.91021923354,Digital,9,0.707372143262027,3,153.6065308841599
51,Others,Male,15959.824368910287,Digital,3,0.8255238759402901,4,196.86610228044415
55,Others,Female,5599.4849368529885,Traditional,8,0.8826983770389021,4,71.20772253970011
50,India,Female,59786.660418448344,Digital,9,0.6804426255075232,5,539.8997340296058
50,UK,Male,47579.72432480006,Digital,10,0.8848115171261788,1,159.17983034088513
42,India,Female,25056.197608531274,Digital,7,0.8248618751519677,4,374.49300672720847
43,USA,Female,29099.877831180376,Digital,4,0.7461709172921394,4,340.2335316220974
35,USA,Male,22664.0228850384,Traditional,4,0.8128347319746276,2,202.19592276636723
67,India,Male,40006.286523986535,Digital,4,0.7477836161317839,3,269.0446168272607
37,India,Female,57984.52135719592,Digital,6,0.8220209882791383,8,682.6323088824257
43,Others,Female,9215.24091048449,Digital,4,0.8031680525054276,2,191.67137794823884
42,USA,Female,40545.67410882676,Traditional,5,0.8164671784690737,2,250.40979815054294
58,Germany,Male,19180.7819021208,Digital,9,0.7540530341406779,4,136.9103420761333
47,India,Male,34967.07921895428,Traditional,12,0.7613339696692741,1,323.27709822485286
62,India,Male,41562.85376268188,Traditional,7,0.8250910706419486,1,317.6896886439353
43,India,Female,30072.424122773416,Digital,8,0.7748636853033668,4,335.20910082227095
52,India,Female,31372.01967253146,Traditional,5,0.8074508904085829,1,156.49229685774728
41,UK,Male,19792.580341425633,Traditional,5,0.8226491764853542,1,49.75221911436063
71,India,Female,53670.73763650187,Digital,11,0.7888822071097747,4,423.1389349933961
38,USA,Male,40735.08698671864,Digital,7,0.8577550589185875,3,391.0196532074524
53,USA,Female,36892.25354561389,Traditional,11,0.7907224758492631,3,262.09208486049766
56,India,Male,17500.57904346186,Traditional,12,0.7892212256464165,7,413.8654150374286
54,Others,Female,18227.926650851463,Digital,8,0.7684147412293584,8,248.32643582903165
48,India,Female,51782.0937651921,Digital,9,0.8519991012639159,6,577.0039981163948
48,Germany,Male,22445.564169929658,Traditional,2,0.7646395879987835,2,192.0329623598995
50,UK,Male,30630.935300341716,Traditional,3,0.8627245097076786,2,87.31000075708629
48,Others,Male,53276.781716113124,Traditional,12,0.8081556355682705,1,288.1275737098441
59,Others,Male,37023.311530719075,Digital,12,0.9341047406824845,2,322.914910079863
72,UK,Male,23076.71013959171,Traditional,2,0.7669770063218746,1,247.34535387665622
44,UK,Female,17060.2319127676,Digital,10,0.8637596952247221,2,145.61447698349423
36,Others,Male,6143.962688489365,Digital,7,0.8255120989794575,5,113.53677897051992
49,India,Male,30371.885696365855,Traditional,12,0.7743122893908371,2,397.78411066466555
75,India,Male,28070.061497053182,Traditional,2,0.8261839828015263,1,397.7977504116706
41,USA,Male,40160.86147899985,Digital,12,0.8237477007715268,10,822.079359345591
66,Others,Male,20395.047617506145,Digital,2,0.7834030687407206,3,390.1008714329286
66,Others,Female,18766.10263963424,Traditional,2,0.8214140439503756,1,178.66570237565796
44,USA,Male,13572.020588066898,Digital,12,0.8581720796407104,4,467.83855945365224
55,UK,Male,13766.812527254446,Traditional,4,0.8255677080363,2,0.0
66,India,Male,41931.41676918362,Traditional,1,0.7790407415136799,6,515.5937622752805
46,USA,Female,77918.5183931889,Digital,2,0.7762248807162179,2,613.3939058695596
47,Others,Female,20978.16278163866,Traditional,3,0.7956295065879234,1,0.0
44,USA,Male,38924.168889786495,Traditional,7,0.8556231007291082,6,399.8990697306155
39,USA,Male,53194.17551762043,Traditional,10,0.7623105454701887,2,252.1464850662784
43,UK,Female,14684.576905798247,Traditional,1,0.8196065587157073,2,323.67558734419947
37,Germany,Female,26460.465276036743,Traditional,6,0.72187662191875,1,56.82797542966532
50,USA,Female,22816.062327192587,Digital,3,0.8297305753764814,5,389.59733247159164
42,UK,Male,33942.127441394194,Digital,3,0.8375885448985404,4,202.12173324417896
52,India,Male,35637.959686198534,Traditional,4,0.9013810748124537,5,299.97414568398125
34,USA,Female,38356.9499681155,Digital,4,0.846264652685814,5,420.7501929155665
53,USA,Male,22340.709010819468,Digital,7,0.779939953719483,8,426.9555259950172
58,UK,Female,31367.14165256064,Traditional,3,0.7232710351309595,3,64.89785374871292
30,India,Female,93697.01106425683,Traditional,8,0.8257098242994005,2,365.92139433439473
53,Others,Female,13306.982178507786,Digital,8,0.7836388848302452,3,120.4510220743935
62,Others,Male,18585.19353488089,Traditional,11,0.816705119886212,4,130.10648092257628
37,Others,Female,24730.775954714438,Traditional,7,0.763990745989542,1,0.0
66,India,Female,48955.55937858868,Digital,2,0.7913401889176466,5,732.0858118590819
54,Others,Male,16651.021707758828,Traditional,5,0.7150007348980381,1,113.17123685145285
42,India,Female,8014.03744021886,Digital,6,0.7476896951461847,3,362.4492932427131
49,India,Male,65189.90177644904,Digital,12,0.7406364887169166,2,537.4046028266974
55,USA,Female,48325.6699739247,Digital,10,0.8436394919641078,6,597.5763636326401
50,USA,Male,13821.648071667281,Digital,4,0.7586367881362394,9,263.3176444521541
55,UK,Female,16255.971612692396,Digital,10,0.8688965037987357,2,54.70191707963062
40,India,Female,72370.66544605278,Traditional,5,0.7591278059350481,1,252.40562042013772
51,USA,Female,68142.97274880687,Traditional,9,0.9047969033781897,1,240.0185295824371
35,UK,Female,35218.261206491385,Digital,11,0.7025582866705591,5,306.1857643825512
48,India,Female,30254.76256186436,Traditional,7,0.8212150899976094,5,276.9544292566569
40,UK,Male,22959.65236464619,Digital,2,0.8019299016078648,6,381.9677161847251
42,India,Male,30946.098299985366,Digital,11,0.7394279242978089,4,283.3958526229016
62,Others,Female,38720.323322793956,Traditional,1,0.7724534215567501,4,311.80462444969464
60,Others,Female,14215.366363187364,Digital,2,0.7869359241056817,3,375.159410937516
56,India,Female,22083.042398059086,Digital,3,0.8124903130015685,5,403.4319407757381
39,India,Male,54753.81915634539,Traditional,11,0.7531791650568012,1,219.57987441313432
46,India,Male,32314.92188360325,Digital,2,0.8212660194277741,3,556.7458435123775
62,Others,Female,43880.8672238295,Traditional,11,0.805986192499859,1,128.53800735869774
51,India,Male,23616.69142089443,Digital,3,0.8389592380320707,4,414.7970611777264
73,USA,Female,32147.04870994533,Digital,10,0.7568818987895103,4,425.7835516907623
53,USA,Female,20832.272290141365,Digital,11,0.7795333499848622,2,349.4591151118608
51,India,Female,33161.55323654117,Digital,11,0.8721059188231741,1,300.6350670147866
46,India,Male,15775.156996725984,Digital,12,0.7546980753847077,4,537.0161564123093
51,Others,Female,17260.62697890421,Digital,12,0.7303761640084034,3,313.1325607991579
48,USA,Female,16112.299052544287,Traditional,9,0.7684522418460251,6,265.65350669602543
57,India,Female,46743.32410859377,Traditional,4,0.7112025150599974,1,164.45287541428527
59,Others,Male,31517.387916858974,Digital,12,0.8836446738749181,3,456.57851356217077
42,Others,Male,9273.059384088987,Digital,9,0.7858618332418139,4,168.3411724952571
36,India,Male,64370.32286861462,Digital,11,0.7863447307267214,4,486.08176905318413
31,India,Female,115170.93226520537,Traditional,3,0.837126347859299,1,300.2723832995659
55,India,Male,33808.52611135932,Traditional,12,0.7637221558495266,1,439.9022646814966
38,Others,Female,15985.58839300271,Digital,1,0.789203481532514,3,304.3823617701762
28,USA,Male,135622.47744359908,Traditional,11,0.7624028169167476,3,544.0142371994906
53,Others,Female,11390.281272774537,Digital,5,0.7122484544730665,6,119.74287574239221
74,UK,Male,22249.01981653436,Digital,10,0.8025378940242768,3,164.76245685211381
49,India,Female,36144.361648420745,Digital,10,0.8512863714479219,4,461.31355761394184
58,USA,Male,64733.81055978508,Digital,2,0.8039647476585069,3,644.2321077821447
50,India,Male,39550.538772585955,Digital,4,0.8459895662025003,4,437.2363797756593
49,India,Male,25748.92506608014,Digital,2,0.7452104050466546,7,602.9585577750324
59,USA,Female,20534.730921873565,Traditional,2,0.7622980376528617,1,413.03548689004754
47,UK,Male,18566.034531252146,Digital,3,0.7352851467455046,4,171.10151911933266
52,Others,Male,13313.533051149901,Digital,5,0.8183278772655895,4,191.39089782662808
53,UK,Male,22559.52521356073,Digital,4,0.7841195685008701,4,233.62829437719597
43,Germany,Male,16612.353927731343,Digital,2,0.78224707089342,7,363.55718638142974
59,USA,Female,15653.443621307733,Digital,11,0.8334493094925776,6,309.7434045536805
48,India,Male,61885.30319525335,Digital,10,0.7763508508056526,2,353.17278540311065
42,USA,Female,25761.305193741457,Digital,2,0.8539835856694186,7,719.0937192755164
55,UK,Female,11683.485144254952,Digital,6,0.8117828793993599,4,214.617414628329
41,Others,Female,20249.197310395586,Digital,7,0.7816926079599408,2,145.5065188481687
50,UK,Female,22792.476512905465,Digital,12,0.7224198330700689,6,573.7534830473337
49,USA,Male,13797.348918271044,Traditional,10,0.8331637139018514,6,167.23612592401815
60,India,Female,38998.908661080975,Traditional,6,0.8141467815440764,1,177.21300041141353
54,UK,Female,13048.405425325758,Digital,7,0.8165534237882469,4,210.95139939004667
49,India,Female,77728.67475205283,Digital,1,0.8181481800151318,1,529.9375801830255
58,Others,Female,28623.41179114092,Digital,6,0.7735456965638315,6,229.31592400508978
63,Others,Male,18034.646726804964,Digital,11,0.7924312961016184,7,246.1306365527903
55,UK,Male,15175.174497017524,Digital,3,0.7770724364877012,4,294.49573446448085
50,India,Female,31350.3670562655,Digital,1,0.8625032241871985,3,502.2635995053774
36,India,Female,44885.06897523737,Digital,8,0.7862439853406675,3,348.0640278184094
39,USA,Female,32621.21243096649,Traditional,4,0.7690379904350031,1,128.8399757665774
46,India,Male,29640.166729313605,Digital,10,0.8659382039147854,2,288.2939149342764
43,India,Male,34018.17615392899,Digital,8,0.8604985617501477,1,338.15651177463457
48,UK,Male,16286.15329032593,Digital,10,0.8118187146068804,6,276.0971543810303
50,UK,Male,18553.190290777766,Traditional,11,0.793506583662636,1,0.0
55,USA,Male,11644.2629686219,Traditional,4,0.7810225232616163,3,215.37254403161901
49,India,Female,53762.325080891744,Digital,4,0.7978012961898062,3,449.97135019681207
54,USA,Male,38363.5856488327,Traditional,12,0.7562644208395309,3,430.9721104600142
50,USA,Male,22443.07059571064,Digital,10,0.8241683470412049,2,331.980640539598
30,Others,Female,56918.03279192553,Traditional,4,0.8826251482046478,4,246.46871909453228
40,USA,Male,34508.92786730124,Traditional,6,0.8281309939367432,2,273.61760689999494
48,India,Male,19680.691793960596,Digital,9,0.7448381860782202,4,217.40214324808176
37,USA,Male,50707.7388942667,Traditional,5,0.8227550382984009,2,265.97405576933346
55,Others,Female,26876.944283739584,Digital,12,0.8097269281815438,5,475.09705158903375
65,UK,Male,26830.37694596899,Digital,10,0.8223147401651488,2,206.0031932589003
62,USA,Female,26704.49829810469,Digital,8,0.7590215627713336,3,370.42862569756534
47,India,Female,41386.62210352469,Traditional,8,0.8001678671238975,1,131.04511612568925
64,Germany,Male,19324.34260239068,Digital,4,0.844154945049767,3,229.32524280738164
51,Others,Male,29084.792609508768,Digital,11,0.7465001054745323,3,224.53353793991528
46,USA,Male,12746.256263819916,Traditional,10,0.7775438384423358,3,189.18192718104498
43,Others,Male,17730.88420725663,Digital,9,0.7856073177709553,4,172.722611357181
46,Others,Female,52108.197077343444,Digital,9,0.8499183559435485,4,396.61951946456156
46,Others,Male,15009.915158801623,Digital,5,0.8573749623289258,4,195.65558066546765
51,UK,Female,16286.321313349628,Digital,6,0.7042433872828018,1,124.06842363304095
51,UK,Female,17606.427809063352,Digital,5,0.8498754393164782,7,180.75499608210734
50,India,Female,17998.830097160066,Digital,3,0.8589477541633714,4,310.66012199139675
54,Germany,Female,7301.679081744749,Traditional,11,0.8557343713890951,3,0.0
61,India,Female,29441.835229144206,Traditional,8,0.7735186380331103,1,91.8917910848726
59,UK,Male,23574.70777882207,Digital,9,0.7885099025953105,5,229.06340148190998
35,India,Female,32183.60929534486,Digital,4,0.7216289367883237,3,258.8638348041428
24,Germany,Female,20487.30528719201,Digital,9,0.6952523442566011,8,232.448387182432
59,Others,Male,22505.62226505978,Traditional,9,0.7819242797402818,3,52.050851550352945
36,USA,Male,55098.94477581841,Digital,7,0.8038234357770148,4,397.41176510730105
47,Others,Female,20025.8037214827,Digital,8,0.8088384735993543,3,211.01361473572686
38,India,Female,24795.657588020687,Traditional,3,0.8410569827073944,1,169.08512277649206
31,Others,Male,19138.116574061172,Digital,5,0.9530567892446674,5,80.83648275145046
55,India,Female,44140.74191911601,Digital,3,0.7802004667551505,3,424.4146980671965
57,India,Male,66935.08495126446,Traditional,7,0.7472215431045222,1,305.40147440744573
44,Others,Male,16089.59599207457,Traditional,6,0.8273067340293646,1,25.0905297040272
24,India,Female,34715.16845269779,Digital,11,0.8111121193477971,4,419.83262991280446
44,Others,Male,26086.64355054294,Traditional,3,0.7712739289590328,4,120.529107283711
53,India,Female,20114.09525488637,Digital,9,0.8455426087061195,1,298.6532529941855
35,India,Female,33378.71471111538,Traditional,12,0.7594032507642663,3,423.16263298509466
51,India,Female,15877.021900107546,Digital,1,0.7935716640264306,2,444.4396463943232
49,UK,Male,9094.952316659621,Traditional,10,0.7964541129216749,5,0.0
